ID,Country,State,Longitude,Latitude,Type,Rock,RockID,SiO2,Al2O3,Fe2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,TiO2,CO2,H2O,As,Ba,Ce,Co,Cr,Cu,La,Ni,Pb,Sr,V,Y,Zn
M169096,USA,NA,-116.72556,34.78972,felsic,rhyolite,rhyolite,74.4,13.1,1.52,0.03,0.24,1.1,3.47,4.91,0.05,0.1,0.24,0.31,30,340,7,3,490,10,4,13,8,34,38,8,12
M169100,USA,NA,-116.69806,34.78722,felsic,rhyolite,rhyolite,72.5,12.3,1.82,0.02,0.26,1.1,2.59,5.19,0.05,0.13,0.14,1.79,30,340,7,3,490,10,4,13,8,34,38,8,12
M169101,USA,NA,-116.69806,34.7875,intermediate,dacite,dacite,71.3,13.8,2.54,0.02,0.14,0.43,2.58,7.67,0.05,0.23,0.03,0.22,30,340,7,3,490,10,4,13,8,34,38,8,12
M169102,USA,NA,-116.75972,34.79556,intermediate,andesite,andesite,60,17.1,6.01,0.06,1.79,4.86,3.91,2.6,0.32,1.24,0.08,0.99,30,340,7,3,490,10,4,13,8,34,38,8,12
M169105,USA,NA,-116.75167,34.80917,mafic,basalt,basalt,46.9,16.4,12.1,0.1,4.72,8.6,3.12,1.28,0.47,2.53,0.32,1.87,30,340,7,3,490,10,4,13,8,34,38,8,12
M169112,USA,NA,-116.75333,34.74556,felsic,rhyolite,rhyolite,73.4,14.1,1,0.02,0.31,1.25,3.51,4.09,0.05,0.05,0.4,0.83,30,340,7,3,490,10,4,13,8,34,38,8,12
M169113,USA,NA,-116.71306,34.79056,intermediate,andesite,andesite,63,15.3,3.69,0.04,1.23,3.02,2.8,4.61,0.19,0.79,1.11,1.88,30,340,7,3,490,10,4,13,8,34,38,8,12
M169114,USA,NA,-116.75694,34.73889,intermediate,andesite,andesite,59.9,16.7,6.02,0.08,1.59,4.8,3.86,2.8,0.33,1.27,0.05,1.11,30,340,7,3,490,10,4,13,8,34,38,8,12
M169115,USA,NA,-116.75611,34.75694,felsic,rhyolite,rhyolite,69.4,13.2,1.03,0.03,0.45,2.03,2.52,3.54,0.05,0.04,0.29,3.2,30,340,7,3,490,10,4,13,8,34,38,8,12
M169118,USA,NA,-116.76417,34.7725,mafic,basalt,basalt,46.7,16.2,12.2,0.21,4.53,7.03,3.49,1.54,0.52,2.9,0.29,2.19,30,340,7,3,490,10,4,13,8,34,38,8,12
M169479,USA,NA,-114.23333,41.11667,felsic,granite,granite,65.2,17,2.75,0.08,0.95,3.15,4,3.9,0.3,0.4,0.03,0.38,10,1350,23,8,2,8,14,2,4,186,51,25,28
M169481,USA,AK,-146.75,60.91667,mafic,basalt,basalt,48.9,16.8,10.6,0.16,7.1,10.7,2.6,0.06,0.09,1,0.1,1.09,10,1350,23,8,2,8,14,2,4,186,51,25,28
M169482,USA,AK,-145.08333,60.83333,mafic,gabbro,gabbro,47.5,17.2,9.88,0.17,8.4,12.2,1.5,0.06,0.03,0.41,0.28,1.44,10,1350,23,8,2,8,14,2,4,186,51,25,28
M169486,USA,AK,-146.66667,60.86667,mafic,gabbro,gabbro,49.5,15.1,11.1,0.16,7.8,11.4,2,0.08,0.06,0.88,0.07,1.1,10,1350,23,8,2,8,14,2,4,186,51,25,28
M169572,USA,NA,-117.66389,37.28056,felsic,granite,granite,74.1,13.2,1.5,0.04,0.37,1.2,3.61,4.66,0.05,0.22,0.23,0.13,10,1350,23,8,2,8,14,2,4,186,51,25,28
M169573,USA,NA,-117.73556,37.27361,felsic,granite,granite,72.2,14.3,1.55,0.03,0.34,1.22,3.82,4.96,0.05,0.25,0.24,0.26,10,1350,23,8,2,8,14,2,4,186,51,25,28
M170014,USA,WA,-122.1,46.16667,intermediate,dacite,dacite,69.2,14,2.94,0.07,0.48,2.5,3.57,2.92,0.08,0.42,0.06,1.55,10,570,69,5,4,25,36,3,9,210,21,46,57
M170015,USA,WA,-122.11667,46.18333,intermediate,andesite,andesite,59.7,17.2,7.31,0.14,2.37,6.1,3.98,1.01,0.29,1.01,0.55,0.46,10,270,38,14,11,26,19,8,4,410,95,23,90
M170017,USA,WA,-122.25,46.21667,mafic,basalt,basalt,53.4,17.5,10.4,0.16,4.55,8.61,3.2,0.6,0.21,1.39,0.05,0.64,10,150,25,30,40,84,12,26,4,350,220,22,79
M170023,USA,WA,-122.15,46.11667,intermediate,andesite,andesite,58.9,16.1,7.52,0.12,3.43,6.5,3.3,1.64,0.19,1.1,0.1,0.78,10,320,42,23,39,91,21,26,5,330,150,27,75
M170024,USA,WA,-122.21667,46.16667,intermediate,dacite,dacite,61.8,17.4,5.54,0.08,2.68,5.6,4.41,1.26,0.2,0.79,0.24,0.15,10,330,30,16,24,40,13,28,6,710,81,11,61
M170026,USA,WA,-122.08333,46.23333,intermediate,dacite,dacite,63.5,14.2,6.9,0.12,1.35,3.78,4.33,1.86,0.3,1.08,0.03,1.42,10,440,63,11,1,38,32,3,9,200,52,48,87
M170027,USA,WA,-122.08333,46.23333,mafic,gabbro,gabbro,56.6,16.5,7.53,0.15,4.21,8.25,3.27,0.76,0.19,1.04,0.2,0.81,10,200,26,26,77,91,13,48,4,340,150,21,73
M170029,USA,WA,-122.1,46.23333,intermediate,andesite,andesite,57.1,16,8.89,0.14,3.32,7.67,3.43,0.46,0.23,1.36,0.02,0.96,10,240,36,23,16,110,18,13,5,410,200,28,81
M170034,USA,WA,-122.06667,46.2,intermediate,andesite,andesite,63.2,14.1,6.28,0.12,1.21,3.57,4.29,2.06,0.28,0.98,0.07,2.15,10,440,63,9,2,23,32,2,9,190,31,47,82
M170035,USA,WA,-122.08333,46.2,intermediate,andesite,andesite,53.6,16.9,9.76,0.16,3.63,8.75,2.98,0.58,0.3,1.41,0.23,1.14,10,190,36,26,31,75,17,26,6,420,190,30,86
M170038,USA,WA,-122.13333,46.23333,intermediate,andesite,andesite,57.4,15.3,9.85,0.16,3.31,6.89,3.41,0.91,0.24,1.49,0.13,0.66,10,280,29,25,18,61,15,11,7,280,240,27,89
M170048,USA,WA,-123.06667,47.58333,mafic,basalt,basalt,47.7,14.6,12.6,0.19,6.97,12.5,2.1,0.25,0.2,2.01,0.07,1.11,10,280,29,25,18,61,15,11,7,280,240,27,89
M170052,USA,WA,-123.28333,47.48333,mafic,gabbro,gabbro,47.5,16,11.4,0.18,7.31,12.6,1.95,0.32,0.12,1.52,0.1,1.45,10,280,29,25,18,61,15,11,7,280,240,27,89
M170054,USA,WA,-123.36667,47.41667,mafic,basalt,basalt,46.8,13.3,14.1,0.22,6.79,13.2,2.13,0.1,0.16,1.88,0.05,1.47,10,280,29,25,18,61,15,11,7,280,240,27,89
M170085,USA,WA,-122.33333,46.13333,intermediate,dacite,dacite,63.3,17.5,4.8,0.07,2.02,4.95,4.6,1.72,0.26,0.71,0.26,0.1,10,390,45,12,18,25,24,21,7,730,63,9,64
M170087,USA,WA,-122.28333,46.06667,intermediate,andesite,andesite,55.7,17.2,9.41,0.18,3.23,7.44,3.32,0.83,0.23,1.18,0.03,1.13,10,210,34,24,9,67,17,10,4,320,150,25,90
M170088,USA,WA,-122.28333,46.15,intermediate,dacite,dacite,67.8,16.6,2.99,0.05,1.09,4.09,4.55,1.65,0.18,0.43,0.19,0.19,10,380,31,7,11,18,16,10,9,660,41,9,46
M170091,USA,WA,-122.26667,46.2,mafic,basalt,basalt,52,19.2,9.44,0.15,3.75,9.75,3.2,0.64,0.17,1.41,0.02,0.67,10,150,20,27,36,150,10,22,4,390,230,21,75
M170093,USA,WA,-122.26667,46.18333,mafic,basalt,basalt,51.7,17.8,9.83,0.15,5.25,9.69,2.87,0.31,0.19,1.3,0.03,1.05,10,140,23,35,85,130,12,51,4,380,210,18,74
M170094,USA,WA,-122.28333,46.2,mafic,basalt,basalt,53.9,17.3,9.07,0.12,4.55,8.82,3.08,0.95,0.16,1.3,0.03,0.94,10,190,26,31,67,160,13,43,4,460,210,21,69
M170100,USA,WA,-122.26667,46.23333,mafic,basalt,basalt,52.6,17.6,10.2,0.15,4.87,8.58,3.23,0.79,0.23,1.41,0.04,0.71,10,190,29,35,66,100,15,49,4,390,210,21,83
M170103,USA,WA,-121.96667,46.35,intermediate,andesite,andesite,55.1,15.9,8.4,0.19,4.94,9.14,2.78,0.99,0.18,0.97,0.79,0.78,10,230,29,30,190,92,15,57,7,340,180,22,70
M170105,USA,WA,-122.11667,46.26667,intermediate,andesite,andesite,64.9,13.5,5.83,0.15,0.89,4.03,3.44,1.18,0.18,0.69,0.08,2.96,10,400,59,5,1,22,28,2,10,200,6,48,99
M171342,USA,HI,-159.65,22.13333,mafic,basalt,basalt,49.6,12.6,13,0.21,10.3,10.1,2.01,0.31,0.2,2.3,0.02,0.33,50,270,4,2,10,9,2,5,4,67,13,2,6
M171343,USA,HI,-159.43333,21.9,mafic,basalt,basalt,49.8,13.5,11.4,0.15,8.4,10.8,2.34,0.21,0.25,2.44,0.02,0.32,50,270,4,2,10,9,2,5,4,67,13,2,6
M171345,USA,HI,-159.43333,21.9,mafic,basalt,basalt,50.2,13.3,11.8,0.15,8.9,10.1,2.4,0.38,0.27,2.66,0.12,0.41,50,270,4,2,10,9,2,5,4,67,13,2,6
M171347,USA,HI,-159.41667,21.91667,mafic,basalt,basalt,49.6,11.7,13.3,0.17,10.9,9.14,2.26,0.41,0.3,2.62,0.18,0.43,50,270,4,2,10,9,2,5,4,67,13,2,6
M171348,USA,HI,-159.41667,21.9,mafic,basalt,basalt,48,12.3,13.4,0.17,10.8,9.8,1.9,0.19,0.22,2.39,0.08,0.74,50,270,4,2,10,9,2,5,4,67,13,2,6
M172630,USA,WA,-122.215,46.495,intermediate,andesite,andesite,56.2,16.9,8.48,0.13,3.14,7.33,3.67,0.69,0.26,1.42,0.04,1.44,10,260,37,22,20,150,21,15,4,460,220,21,78
M172631,USA,WA,-122.20667,46.46333,intermediate,andesite,andesite,53.9,16.5,10.1,0.15,3.9,7.31,3.7,0.88,0.29,1.53,0.84,0.75,10,220,32,28,23,100,16,15,4,340,200,32,91
M172632,USA,WA,-122.20667,46.46333,mafic,basalt,basalt,51.3,17.9,8.72,0.14,4.12,10.1,3.17,0.74,0.19,1.27,0.93,1.07,10,160,20,33,31,97,10,41,4,440,220,17,77
M172635,USA,WA,-122.20667,46.39167,intermediate,andesite,andesite,50.4,18.5,10.8,0.15,4.58,10.4,2.7,0.33,0.18,1.41,0.04,0.95,10,97,19,34,55,170,9,29,4,300,270,22,72
M172638,USA,WA,-122.14667,46.44667,intermediate,andesite,andesite,57.1,15.8,8.61,0.14,3.87,7.54,3.13,0.98,0.18,1.12,0.21,0.81,20,240,27,24,76,58,13,7,4,340,200,23,75
M172639,USA,WA,-122.08833,46.44333,intermediate,andesite,andesite,54.5,17.5,8.65,0.16,3.94,8.69,3.18,0.89,0.17,1.11,0.4,0.89,20,240,22,26,36,280,12,16,8,420,210,21,78
M172641,USA,WA,-122.125,46.45,intermediate,andesite,andesite,56.6,15.7,9.55,0.18,3.07,8.39,3.13,0.52,0.19,1.29,0.82,0.75,10,270,26,27,11,56,13,7,5,330,230,24,83
M172642,USA,WA,-122.12333,46.44667,intermediate,dacite,dacite,66.6,14.4,5.19,0.07,1.13,3.67,3.77,2.15,0.2,0.81,0.07,0.81,10,540,53,9,5,23,27,3,10,230,39,36,71
M172745,USA,NA,-115.95,34.6,ultramafic,pyroxenite,pyroxenite,41.8,13.1,10.7,0.14,15.8,16.4,0.74,0.06,0.05,1.68,0.33,0.32,10,430,49,10,4,40,26,2,11,210,34,40,92
M172746,USA,NA,-115.95,34.6,ultramafic,pyroxenite,pyroxenite,44,8.79,10.8,0.17,20.3,14.7,0.73,0.04,0.05,1.4,0.13,0.14,10,430,49,10,4,40,26,2,11,210,34,40,92
M172747,USA,NA,-115.95,34.6,ultramafic,pyroxenite,pyroxenite,51.5,7.08,8.34,0.16,22.7,10.6,0.52,0.02,0.05,0.41,0.01,0.08,10,430,49,10,4,40,26,2,11,210,34,40,92
M172748,USA,NA,-115.95,34.6,mafic,gabbro,gabbro,53.9,15.5,9.18,0.08,5.57,6.49,4.51,2.02,0.7,1.53,0.28,0.17,10,430,49,10,4,40,26,2,11,210,34,40,92
M172749,USA,NA,-115.75,35.16667,mafic,gabbro,gabbro,51.1,9.8,11.1,0.16,16.9,8.62,1.66,0.23,0.07,1.19,0.32,0.1,10,430,49,10,4,40,26,2,11,210,34,40,92
M172750,USA,NA,-115.75,35.16667,ultramafic,pyroxenite,pyroxenite,40.7,16.6,9.41,0.14,14.8,16.5,0.68,0.12,0.05,1.18,0.01,0.6,10,430,49,10,4,40,26,2,11,210,34,40,92
M172751,USA,NA,-115.75,35.16667,ultramafic,pyroxenite,pyroxenite,52.5,9.29,10.5,0.16,17.7,9.14,1.37,0.08,0.05,0.65,0.01,0.07,10,430,49,10,4,40,26,2,11,210,34,40,92
M172752,USA,NA,-115.75,35.16667,ultramafic,pyroxenite,pyroxenite,49.8,4.45,9.39,0.16,23,13.7,0.52,0.02,0.05,0.42,0.01,0.08,10,430,49,10,4,40,26,2,11,210,34,40,92
M172753,USA,NA,-115.75,35.16667,mafic,gabbro,gabbro,42.8,19,12.6,0.12,9.71,12.6,2.11,0.28,0.08,1.85,0.25,0.11,10,430,49,10,4,40,26,2,11,210,34,40,92
M172754,USA,NA,-115.75,35.16667,mafic,gabbro,gabbro,47.4,16.5,11.1,0.12,7.88,12.9,2.49,0.2,0.05,2.65,0.12,0.09,10,430,49,10,4,40,26,2,11,210,34,40,92
M172755,USA,NA,-115.75,35.16667,mafic,gabbro,gabbro,50.7,17.8,7.17,0.1,7.44,12.9,3.02,0.37,0.07,0.92,0.34,0.08,10,430,49,10,4,40,26,2,11,210,34,40,92
M172756,USA,NA,-115.75,35.16667,mafic,gabbro,gabbro,52.4,15.5,7.12,0.11,10.7,11.7,2.59,0.13,0.05,0.55,0.21,0.06,10,430,49,10,4,40,26,2,11,210,34,40,92
M172757,USA,NA,-115.75,35.16667,mafic,gabbro,gabbro,52.2,14.7,7.35,0.11,11.4,11.7,2.44,0.13,0.05,0.53,0.14,0.06,10,430,49,10,4,40,26,2,11,210,34,40,92
M172758,USA,NA,-115.75,35.16667,mafic,gabbro,gabbro,49.7,7.22,12.3,0.18,16.8,11.6,1.08,0.11,0.05,1.11,1.08,0.09,10,430,49,10,4,40,26,2,11,210,34,40,92
M172759,USA,NA,-115.75,35.16667,mafic,gabbro,gabbro,50.5,9.3,10.1,0.16,15.1,12.8,1.31,0.12,0.05,0.77,0.79,0.07,10,430,49,10,4,40,26,2,11,210,34,40,92
M172760,USA,NA,-115.75,35.16667,mafic,gabbro,gabbro,42.5,12.4,14.2,0.18,16.3,13.3,0.98,0.06,0.05,1.14,0.01,0.11,10,430,49,10,4,40,26,2,11,210,34,40,92
M172761,USA,NA,-115.75,35.16667,mafic,gabbro,gabbro,45.3,3.74,9.36,0.14,38.7,3.59,0.26,0.02,0.05,0.11,0.01,0.06,10,430,49,10,4,40,26,2,11,210,34,40,92
M172762,USA,NA,-115.75,35.16667,mafic,gabbro,gabbro,46.5,13,11.8,0.15,9.43,14,2.01,0.27,0.1,3.54,0.11,0.13,10,430,49,10,4,40,26,2,11,210,34,40,92
M172763,USA,NA,-115.75,35.16667,ultramafic,pyroxenite,pyroxenite,43,14.3,8.6,0.14,14.8,17.7,0.74,0.02,0.05,1.15,0.11,0.11,10,430,49,10,4,40,26,2,11,210,34,40,92
M172764,USA,NA,-115.75,35.16667,mafic,gabbro,gabbro,49.7,7.73,9.73,0.16,14.5,16.1,1.18,0.08,0.05,1.47,0.38,0.09,10,430,49,10,4,40,26,2,11,210,34,40,92
M172765,USA,NA,-115.75,35.16667,ultramafic,pyroxenite,pyroxenite,49.6,3.99,7.24,0.11,24.4,14.8,0.46,0.03,0.05,0.33,0.3,0.07,10,430,49,10,4,40,26,2,11,210,34,40,92
M172766,USA,NA,-115.75,35.16667,ultramafic,pyroxenite,pyroxenite,51.5,4.62,10,0.18,21.4,11.4,0.65,0.03,0.06,0.73,0.15,0.09,10,430,49,10,4,40,26,2,11,210,34,40,92
M172767,USA,NA,-115.75,35.16667,mafic,gabbro,gabbro,52.9,17.1,7.98,0.11,7.89,10.8,3.1,0.26,0.05,0.73,0.04,0.04,10,430,49,10,4,40,26,2,11,210,34,40,92
M172768,USA,NA,-115.75,35.16667,mafic,gabbro,gabbro,52.9,9.92,10.5,0.16,17.2,8.09,1.58,0.07,0.05,0.47,0.04,0.04,10,430,49,10,4,40,26,2,11,210,34,40,92
M172769,USA,NA,-115.75,35.16667,ultramafic,pyroxenite,pyroxenite,40.7,16.4,10.8,0.16,14.9,16.7,0.58,0.02,0.05,1.33,0.01,0.17,10,430,49,10,4,40,26,2,11,210,34,40,92
M173021,USA,NA,-117.75,38.75,felsic,rhyolite,rhyolite,75.7,12.6,1.04,0.07,0.21,0.55,3.11,4.69,0.02,0.09,0.11,0.51,10,430,49,10,4,40,26,2,11,210,34,40,92
M173022,USA,NA,-117.75,38.75,felsic,rhyolite,rhyolite,76.5,12.8,1.04,0.03,0.2,0.59,3.5,4.56,0.03,0.09,0.08,0.36,10,430,49,10,4,40,26,2,11,210,34,40,92
M173023,USA,NA,-117.75,38.75,felsic,rhyolite,rhyolite,72.2,14.2,1.66,0.03,0.28,1.07,3.74,4.72,0.06,0.21,0.09,0.51,10,430,49,10,4,40,26,2,11,210,34,40,92
M173024,USA,NA,-117.75,38.75,felsic,rhyolite,rhyolite,72.2,14.2,1.97,0.03,0.32,1.14,3.78,4.7,0.09,0.25,0.05,0.44,10,430,49,10,4,40,26,2,11,210,34,40,92
M173025,USA,NA,-117.75,38.75,felsic,rhyolite,rhyolite,72.4,14,1.74,0.03,0.23,1.11,3.76,4.71,0.06,0.22,0.38,0.45,10,430,49,10,4,40,26,2,11,210,34,40,92
M173026,USA,NA,-117.75,38.75,felsic,rhyolite,rhyolite,72.4,14.1,1.86,0.03,0.26,1.05,3.79,4.79,0.09,0.23,0.05,0.29,10,430,49,10,4,40,26,2,11,210,34,40,92
M173027,USA,NA,-117.75,38.75,felsic,rhyolite,rhyolite,72.5,13.9,1.57,0.05,0.25,1.11,3.98,4.62,0.06,0.18,0.07,0.33,10,430,49,10,4,40,26,2,11,210,34,40,92
M173028,USA,NA,-118,38.625,intermediate,dacite,dacite,59.8,17,5.36,0.1,2.72,5.6,3.9,1.86,0.31,0.62,0.05,0.98,10,430,49,10,4,40,26,2,11,210,34,40,92
M173029,USA,NA,-118,38.625,intermediate,dacite,dacite,59.8,16.7,5.79,0.08,1.72,5.19,3.35,2.47,0.32,0.68,0.15,1.32,10,430,49,10,4,40,26,2,11,210,34,40,92
M173030,USA,NA,-118,38.625,intermediate,dacite,dacite,58.4,15.9,5.82,0.05,3.3,5.29,3.1,2.66,0.28,0.71,0.15,1.86,10,430,49,10,4,40,26,2,11,210,34,40,92
M173033,USA,NA,-118,38.625,intermediate,dacite,dacite,59.6,17.1,5.52,0.1,2.83,6.38,3.85,1.95,0.34,0.64,0.25,0.5,10,430,49,10,4,40,26,2,11,210,34,40,92
M173034,USA,NA,-118,38.625,intermediate,dacite,dacite,59.8,16.2,5.67,0.11,2.99,5.96,3.5,2.51,0.32,0.64,0.14,0.69,10,430,49,10,4,40,26,2,11,210,34,40,92
M173035,USA,NA,-118,38.625,intermediate,dacite,dacite,58.9,16.2,5.2,0.12,2.7,6.35,3.7,2,0.31,0.57,0.27,1.12,10,430,49,10,4,40,26,2,11,210,34,40,92
M173036,USA,NA,-118,38.625,intermediate,dacite,dacite,60.4,16.3,6.49,0.05,1.28,5.09,3.9,2.33,0.36,0.74,0.07,1.03,10,430,49,10,4,40,26,2,11,210,34,40,92
M173037,USA,NA,-118,38.625,intermediate,dacite,dacite,61.8,16.3,5.43,0.09,1.1,5.58,4.08,2.75,0.32,0.66,0.49,0.39,10,430,49,10,4,40,26,2,11,210,34,40,92
M173038,USA,NA,-118,38.625,intermediate,dacite,dacite,59.7,16.7,5.88,0.1,3.13,5.94,3.88,2.07,0.31,0.67,0.06,0.55,10,430,49,10,4,40,26,2,11,210,34,40,92
M173039,USA,NA,-117.875,38.625,intermediate,dacite,dacite,68.2,14.1,3.86,0.03,0.84,3.66,3.23,2.48,0.23,0.51,0.21,1.32,10,430,49,10,4,40,26,2,11,210,34,40,92
M173040,USA,NA,-117.875,38.625,intermediate,andesite,andesite,63.4,17,3.97,0.07,1.63,4.43,3.5,3.32,0.22,0.53,0.02,1,10,430,49,10,4,40,26,2,11,210,34,40,92
M173041,USA,NA,-117.875,38.625,intermediate,andesite,andesite,64.3,16.7,4.14,0.06,1.22,4.25,4.05,2.86,0.21,0.56,0.03,0.76,10,430,49,10,4,40,26,2,11,210,34,40,92
M173042,USA,NA,-117.875,38.625,intermediate,andesite,andesite,63.1,17.1,4.81,0.07,1.11,4.48,4.11,2.75,0.24,0.63,0.15,0.73,10,430,49,10,4,40,26,2,11,210,34,40,92
M173043,USA,NA,-117.875,38.625,intermediate,andesite,andesite,63.7,17,4.53,0.08,0.48,4.26,4.27,2.78,0.25,0.61,0.11,0.83,10,430,49,10,4,40,26,2,11,210,34,40,92
M173044,USA,NA,-117.875,38.625,intermediate,andesite,andesite,63,17.1,4.65,0.08,1.59,4.73,3.96,2.73,0.24,0.61,0.13,0.72,10,430,49,10,4,40,26,2,11,210,34,40,92
M173045,USA,NA,-117.75,38.75,intermediate,dacite,dacite,62.1,15.9,5.87,0.04,1.95,4.85,3.4,2.54,0.35,0.77,0.04,0.81,10,430,49,10,4,40,26,2,11,210,34,40,92
M173046,USA,NA,-117.75,38.75,intermediate,dacite,dacite,60.1,17.4,5.48,0.06,1.55,5.85,3.51,2.45,0.36,0.76,0.26,0.97,10,430,49,10,4,40,26,2,11,210,34,40,92
M173048,USA,NA,-117.75,38.75,intermediate,dacite,dacite,61,16.9,5.22,0.08,2.5,5.52,3.3,2.39,0.33,0.63,0.03,1.05,10,430,49,10,4,40,26,2,11,210,34,40,92
M173401,USA,OK,-98.96278,34.79833,mafic,gabbro,gabbro,46,16.5,13.9,0.17,7.7,8.91,2.5,0.48,0.42,2.26,0.28,0.25,10,127,4,41,103,87,6,83,4,560,384,6,60
M173402,USA,OK,-98.93028,34.83139,mafic,gabbro,gabbro,44.9,16.6,14.6,0.17,7.9,9.72,2.4,0.19,0.02,2.27,0.25,0.38,10,127,4,41,103,87,6,83,4,560,384,6,60
M173403,USA,OK,-98.93028,34.83028,mafic,gabbro,gabbro,46.5,19.3,11.2,0.14,8.8,9.24,2.5,0.18,0.03,0.92,0.16,0.25,10,127,4,41,103,87,6,83,4,560,384,6,60
M173404,USA,OK,-98.93083,34.83389,mafic,gabbro,gabbro,46.5,14.7,14.4,0.19,7.3,10.3,2.3,0.13,0.02,3.03,0.09,0.38,10,127,4,41,103,87,6,83,4,560,384,6,60
M173437,USA,AK,-161.58333,55.09833,mafic,basalt,basalt,54.4,18.7,7.32,0.12,4.2,8.56,3.1,0.56,0.14,0.91,0.12,0.8,10,127,4,41,103,87,6,83,4,560,384,6,60
M173440,USA,AK,-161.105,55.47333,intermediate,andesite,andesite,49.2,17.8,11.8,0.3,4.9,9.9,2.6,0.76,0.16,0.91,0.13,0.83,10,127,4,41,103,87,6,83,4,560,384,6,60
M173441,USA,AK,-158.80833,55.88167,intermediate,dacite,dacite,57.1,17,7.27,0.12,3.8,6.74,2.85,1.72,0.2,0.82,0.22,1,10,127,4,41,103,87,6,83,4,560,384,6,60
M173449,USA,AK,-158.21667,62.73333,intermediate,andesite,andesite,58.2,13.6,12.4,0.26,0.76,4.39,4.33,2.46,0.41,1.05,0.01,1.16,10,127,4,41,103,87,6,83,4,560,384,6,60
M173450,USA,AK,-158.23333,62.65,felsic,rhyolite,rhyolite,72.9,12.2,1.23,0.03,0.11,0.75,2.89,4.99,0.02,0.1,0.08,2.46,10,127,4,41,103,87,6,83,4,560,384,6,60
M173454,USA,AK,-159.16667,62.8,felsic,rhyolite,rhyolite,75.4,13.2,0.96,0.02,0.29,0.31,2.8,5.09,0.04,0.17,0.09,0.56,10,127,4,41,103,87,6,83,4,560,384,6,60
M173456,USA,AK,-158.66667,62.45,intermediate,dacite,dacite,73.6,14,1.11,0.01,0.14,0.51,3.58,5.35,0.04,0.21,0.09,0.49,10,127,4,41,103,87,6,83,4,560,384,6,60
M173457,USA,AK,-158.61667,62.38333,intermediate,dacite,dacite,77,12.2,0.59,0.01,0.08,0.6,2.81,5.07,0.03,0.1,0.14,0.58,10,127,4,41,103,87,6,83,4,560,384,6,60
M173461,USA,AK,-156.83333,62.75,felsic,rhyolite,rhyolite,69.8,15.9,1.13,0.02,0.22,2.2,3.21,4.34,0.06,0.1,0.01,1.31,10,127,4,41,103,87,6,83,4,560,384,6,60
M173464,USA,AK,-157.31667,62.58333,intermediate,dacite,dacite,56,17.3,6.98,0.09,1.78,5,3.83,4.11,0.65,1.25,1.02,0.77,10,127,4,41,103,87,6,83,4,560,384,6,60
M173466,USA,AK,-157.23333,62.55,intermediate,dacite,dacite,59.4,17.5,5.67,0.08,2.11,5.67,3.29,2.2,0.16,0.65,1.22,0.79,10,127,4,41,103,87,6,83,4,560,384,6,60
M175344,USA,NA,-113.61667,34.66667,mafic,gabbro,gabbro,48.1,22.6,4.18,0.06,6.8,13.6,2.4,0.19,0.02,0.4,0.14,0.33,10,1200,6,2,1,1,3,2,12,572,4,2,23
M175359,USA,NA,-118.33167,36.77,mafic,gabbro,gabbro,56.1,18.5,7.85,0.14,3.18,7.08,3.74,1.53,0.27,0.83,0.02,0.31,10,1200,6,2,1,1,3,2,12,572,4,2,23
M175362,USA,NA,-118.33,36.77,mafic,gabbro,gabbro,42,20.3,11.2,0.1,8.38,12.8,1.57,0.77,0.05,1.67,0.04,1.09,10,1200,6,2,1,1,3,2,12,572,4,2,23
M175363,USA,NA,-118.325,36.77167,mafic,gabbro,gabbro,53.8,18.7,9.02,0.15,3.88,8.11,3.54,1.2,0.23,0.96,0.03,0.39,10,1200,6,2,1,1,3,2,12,572,4,2,23
M175364,USA,NA,-118.32,36.76667,mafic,gabbro,gabbro,57.2,18.4,7.25,0.13,2.83,6.76,3.98,1.6,0.32,0.73,0.02,0.36,10,1200,6,2,1,1,3,2,12,572,4,2,23
M175395,USA,NA,-118.325,36.77,mafic,gabbro,gabbro,53.9,18.3,8.92,0.15,4,8.07,3.41,1.4,0.33,1.08,0.05,0.5,10,1200,6,2,1,1,3,2,12,572,4,2,23
M175399,USA,NA,-118.35167,36.77833,mafic,gabbro,gabbro,44.7,23,9.27,0.07,5.14,12.9,2,0.88,0.06,1.24,0.02,0.71,10,1200,6,2,1,1,3,2,12,572,4,2,23
M175479,USA,NA,-118.56667,36.55667,mafic,gabbro,gabbro,53.3,17.1,8.72,0.1,4.48,9.04,3.29,1.35,0.3,1.26,0.05,0.64,10,1200,6,2,1,1,3,2,12,572,4,2,23
M176413,USA,NA,-118.11667,34.28333,felsic,granite,granite,73.9,13.9,0.91,0.03,0.2,1.6,3.5,4.5,0.06,0.14,0.14,0.06,500,180,92900,20,20,20,52800,40,18000,2400,300,10600,140
M176414,USA,NA,-118.11667,34.28333,felsic,granite,granite,71.4,15.5,1.58,0.07,0.4,1.92,3.7,3.66,0.08,0.24,0.15,0.28,500,180,92900,20,20,20,52800,40,18000,2400,300,10600,140
M176415,USA,NA,-118.15,34.3,felsic,granite,granite,69.6,15.9,1.82,0.04,0.5,2.5,3.4,4.48,0.16,0.28,0.06,0.17,500,180,92900,20,20,20,52800,40,18000,2400,300,10600,140
M176416,USA,NA,-118.16667,34.3,felsic,granite,granite,70.3,15.7,1.35,0.02,0.25,1.98,4.2,4.34,0.14,0.32,0.24,0.13,500,180,92900,20,20,20,52800,40,18000,2400,300,10600,140
